type;fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality;id
1;720;39;62;1100;5;6600;17800;100;316;50;870;5;451
1;630;21;58;1000;8;3400;12600;100;295;46;890;5;452
1;700;14;32;900;4;5400;14100;100;322;43;940;6;453
1;680;32;21;220;4;1500;6800;99;317;39;940;6;454
1;720;39;62;1100;5;6600;17800;100;316;50;870;5;455
1;720;29;53;1815;5;5900;18200;100;309;52;960;5;456
1;860;37;70;1215;4;2100;15800;100;300;73;930;6;457
1;650;38;34;340;4;3400;20000;99;314;76;1000;5;458
1;660;24;29;200;2;1900;8600;99;325;45;1250;6;459
1;700;17;31;480;3;3400;13200;99;336;48;960;7;460
1;550;16;22;450;3;3000;10200;99;324;36;940;6;461
1;700;24;51;1100;3;5500;22700;100;303;61;950;5;462
1;740;28;36;110;3;4200;10500;99;299;39;1240;7;463
1;700;22;28;150;4;2900;11500;99;311;55;1050;6;464
1;710;55;13;170;7;2100;16500;99;297;58;920;6;465
1;630;22;33;170;4;6700;16400;99;332;56;1040;6;466
1;670;47;34;890;4;3100;17200;100;322;60;920;5;467
1;590;36;41;130;5;4500;10400;99;333;51;1060;6;468
1;580;25;24;1330;4;4100;13700;100;334;42;950;5;469
1;670;47;34;890;4;3100;17200;100;322;60;920;5;470
1;620;37;30;660;35;7900;20000;100;329;58;960;5;471
1;620;18;38;150;3;3600;11700;99;347;54;970;6;472
1;600;16;37;150;2;4300;11700;99;346;51;970;6;473
1;660;34;28;130;4;3200;9000;99;310;42;1070;6;474
1;740;29;29;160;4;5300;18000;99;334;68;1050;6;475
1;740;26;31;760;5;5200;17700;100;313;45;890;6;476
1;700;28;36;100;4;800;7000;99;309;46;1210;6;477
1;710;23;39;160;3;1200;6500;99;325;40;1270;7;478
1;780;19;26;890;4;4200;18200;100;318;46;990;6;479
1;630;19;28;180;2;2800;15800;99;320;64;1140;6;480
1;680;20;38;470;4;2700;10300;99;337;58;1070;6;481
1;570;44;13;700;2;2800;17300;99;333;48;1250;6;482
1;720;40;62;1080;4;7000;18900;100;308;49;860;4;483
1;680;23;32;160;3;4300;14700;99;329;54;1250;6;484
1;570;34;34;100;4;1300;17400;99;327;66;1000;5;485
1;720;40;62;1080;4;7000;18900;100;308;49;860;4;486
1;720;28;54;1670;4;5400;20000;100;308;49;950;6;487
1;680;19;58;1420;4;5100;16400;100;312;48;960;6;488
1;640;30;30;225;4;800;21000;99;320;62;990;6;489
1;650;30;29;225;4;800;21000;99;319;62;990;5;490
1;780;18;31;1220;5;4600;14000;100;306;53;890;6;491
1;780;18;31;1220;5;4600;14000;100;306;53;890;6;492
1;730;51;26;330;9;700;13500;99;301;52;880;5;493
1;600;24;27;190;5;4000;17000;99;364;54;1000;7;494
1;590;62;28;350;4;5500;15200;99;344;44;1200;6;495
1;600;24;27;190;5;4000;17000;99;364;54;1000;7;496
1;670;27;12;130;4;6200;13800;99;321;42;1000;6;497
1;780;34;35;180;4;800;16700;99;311;41;1210;6;498
1;730;26;36;520;4;3100;14100;99;316;59;1100;6;499
1;740;36;33;140;2;2700;5500;99;321;33;1120;6;500
1;780;28;32;900;4;3400;11500;100;317;39;1030;7;501
1;610;31;26;220;5;2800;16700;99;337;47;1040;6;502
1;680;18;37;160;6;4700;15400;99;308;45;910;5;503
1;740;15;42;170;4;4900;15400;99;300;60;1040;6;504
1;720;34;34;1260;5;700;4100;99;319;40;1170;5;505
1;790;19;26;210;4;800;14300;99;305;74;980;5;506
1;690;25;40;130;4;2200;10100;99;303;39;1140;6;507
1;580;36;32;170;3;2200;9600;99;303;38;1120;6;508
1;560;35;37;100;4;600;7200;99;337;34;1140;5;509
1;590;32;39;330;11;2400;14000;99;309;45;920;6;510
1;720;31;46;500;4;300;2900;99;304;53;1250;4;511
1;610;28;22;180;3;3200;11600;99;336;44;1260;6;512
1;520;36;2;160;3;2400;10400;99;344;35;1220;6;513
1;560;19;47;450;3;1900;11200;99;356;45;1120;6;514
1;640;10;35;490;5;3100;10300;99;343;79;970;6;515
1;640;18;48;400;19;6400;15000;99;306;40;930;5;516
1;740;25;36;1320;7;5300;17800;100;301;48;900;6;517
1;740;25;36;1320;7;5300;17800;100;301;48;900;6;518
1;740;25;36;1320;7;5300;17800;100;301;48;900;6;519
1;790;34;51;1530;5;5400;17100;100;309;51;910;5;520
1;790;34;51;1530;5;5400;17100;100;309;51;910;5;521
1;740;25;36;1320;7;5300;17800;100;301;48;900;6;522
1;610;24;30;150;4;2200;6100;99;331;54;1040;5;523
1;680;25;24;455;5;4100;21100;100;337;67;950;6;524
1;670;31;31;990;4;1000;17500;100;346;55;1140;4;525
1;720;46;65;1040;5;7600;19200;100;316;42;870;5;526
1;550;35;35;110;4;1400;16700;99;334;68;990;6;527
1;670;24;41;870;4;2900;14800;100;322;62;990;6;528
1;680;28;17;1390;5;4900;16200;100;321;51;900;6;529
1;640;16;22;140;4;4100;14900;99;349;58;1000;6;530
1;630;26;24;720;4;3800;17200;100;349;64;970;6;531
1;770;22;42;190;5;1000;8700;99;330;49;1180;6;532
1;650;18;31;170;4;3000;12700;99;349;50;1020;7;533
1;720;46;65;1040;5;7600;19200;100;316;42;870;5;534
1;700;30;51;1360;5;4000;16800;100;307;52;960;7;535
1;920;25;34;120;3;3100;9300;99;293;37;1130;7;536
1;780;28;34;160;3;3200;11800;99;300;38;1210;7;537
1;700;30;51;1360;5;4000;16800;100;307;52;960;7;538
1;780;28;34;160;3;3200;11800;99;300;38;1210;7;539
1;920;25;34;120;3;3100;9300;99;293;37;1130;7;540
1;840;35;71;1220;5;2200;16000;100;298;65;940;5;541
1;610;41;24;160;5;1600;13700;99;332;50;1040;6;542
1;590;21;24;1210;4;5300;16500;100;325;39;950;5;543
1;720;34;44;420;5;5100;14400;99;301;76;1230;6;544
1;670;21;42;910;5;3100;15000;100;312;74;990;7;545
1;590;37;10;160;6;3900;12800;99;324;48;1010;5;546
1;770;34;27;880;6;3900;18400;100;309;63;920;6;547
1;740;30;22;140;5;1600;13500;99;308;77;1040;7;548
1;680;51;30;420;7;3800;16500;99;320;42;910;5;549
1;780;22;38;1030;6;2800;9900;100;312;47;1000;6;550
1;720;35;34;1240;5;600;3700;99;313;39;1150;6;551
1;600;26;50;220;5;5900;15300;99;308;61;980;5;552
1;610;26;51;220;5;6100;15400;99;308;60;980;6;553
1;650;28;27;520;4;4400;17900;99;319;69;940;6;554
1;740;41;66;1080;5;7700;19400;100;305;46;870;5;555
1;650;28;29;270;4;2600;10700;99;332;41;1160;7;556
1;670;34;54;1630;5;4400;18100;100;304;56;880;5;557
1;720;20;34;270;3;4900;15100;99;316;39;1270;7;558
1;740;20;33;190;4;3900;13800;99;317;44;1170;7;559
1;820;22;30;180;5;4700;18500;99;313;50;1020;6;560
1;820;23;29;180;5;4700;18700;99;313;50;1020;6;561
1;710;22;33;280;3;4800;15300;99;315;38;1270;7;562
1;650;28;29;270;4;2600;10700;99;332;41;1160;7;563
1;600;38;26;600;3;4200;13400;99;338;38;1230;7;564
1;740;41;66;1080;5;7700;19400;100;305;46;870;5;565
1;570;18;22;420;4;2500;11100;99;335;39;940;5;566
1;730;30;22;640;6;4400;16800;99;313;35;1010;6;567
1;740;24;22;1070;4;2600;8100;100;286;36;970;6;568
1;660;25;30;160;5;3200;13400;99;342;51;1010;7;569
1;740;24;22;1070;4;2600;8100;100;286;36;970;6;570
1;740;26;30;790;5;3800;15700;100;313;48;890;6;571
1;690;28;27;210;4;4200;12100;99;342;49;1080;7;572
1;700;23;33;580;4;2500;13600;100;319;58;950;6;573
1;710;31;50;1450;6;600;14800;100;294;44;910;5;574
1;730;20;37;120;4;4800;11900;99;332;49;1090;6;575
1;690;41;33;1010;4;2800;15200;100;320;52;940;5;576
1;640;45;7;110;3;1000;13100;99;297;28;1080;5;577
1;640;48;6;100;3;900;13100;99;297;29;1080;5;578
1;630;27;38;90;5;700;14000;99;345;50;1050;7;579
1;690;41;33;1010;4;2800;15200;100;320;52;940;5;580
1;700;29;37;490;3;2600;12700;99;317;44;1080;6;581
1;590;27;29;1140;4;3100;11500;99;335;48;1050;8;582
1;690;19;40;140;4;1400;5500;99;308;68;1150;7;583
1;670;30;35;140;18;3600;16000;99;311;54;940;6;584
1;720;24;40;140;4;3100;10600;99;288;38;1080;6;585
1;640;45;7;110;3;1000;13100;99;297;28;1080;5;586
1;640;48;6;100;3;900;13100;99;297;29;1080;5;587
1;630;26;49;150;5;3400;13400;99;299;61;980;6;588
1;630;26;49;150;5;3400;13400;99;299;61;980;6;589
1;730;25;29;750;5;3800;15800;100;343;38;960;5;590
1;730;25;29;750;5;3800;15800;100;343;38;960;5;591
1;610;28;25;1775;4;4800;16100;100;334;48;950;5;592
1;740;37;35;570;6;1200;9400;100;348;69;1070;6;593
1;650;36;28;320;4;2900;11900;99;325;65;1240;8;594
1;740;24;40;430;3;900;9500;99;309;39;1110;6;595
1;750;23;68;1100;5;3700;13300;100;299;38;880;5;596
1;750;21;68;1090;4;3800;13300;100;300;36;870;5;597
1;750;21;68;1090;4;3800;13300;100;300;36;870;5;598
1;750;23;68;1100;5;3700;13300;100;299;38;880;5;599
1;780;32;33;240;4;1800;10100;99;321;65;1170;7;600
1;780;26;27;190;5;5200;19500;99;323;50;1090;6;601
1;770;24;27;180;5;5200;19000;99;323;50;1080;6;602
1;740;19;30;140;6;3300;13500;99;312;50;960;6;603
1;650;46;41;1680;8;5900;22200;100;318;58;900;5;604
1;530;32;12;660;4;2200;14100;99;336;60;1040;6;605
1;720;24;34;110;4;300;6400;99;323;51;1140;5;606
1;600;36;6;140;7;2700;12800;99;326;55;930;5;607
1;620;24;29;1330;4;4900;13000;100;333;46;1100;8;608
1;760;56;12;1040;10;2200;17700;100;332;45;910;4;609
1;700;32;24;620;5;3100;22800;100;323;62;940;6;610
1;700;32;24;620;5;3100;22800;100;323;62;940;6;611
1;580;31;33;120;4;2300;9900;99;318;60;1050;6;612
1;700;23;42;1805;5;3500;14400;100;322;42;880;5;613
1;700;23;42;1805;5;3500;14400;100;322;42;880;5;614
1;690;24;33;480;4;1600;13100;99;326;64;1070;6;615
1;600;29;20;1260;4;4500;18700;100;333;42;950;5;616
1;610;17;28;450;3;4600;15000;99;343;49;1090;6;617
1;590;14;25;450;3;3400;14000;99;349;51;1080;6;618
1;620;17;28;470;4;3900;13300;99;341;46;1080;7;619
1;740;28;25;1190;5;2500;14800;100;310;62;920;5;620
1;560;35;14;500;5;4800;19800;99;330;71;1030;5;621
1;580;34;14;580;5;4900;19700;99;330;71;1030;5;622
1;560;24;29;120;5;3300;12700;99;334;50;1100;7;623
1;610;28;25;1290;5;3400;18900;100;325;43;900;4;624
1;630;21;33;1390;5;6800;17900;100;336;50;1040;6;625
1;640;24;28;1150;5;3400;16300;100;331;45;950;5;626
1;640;24;29;1140;5;3200;16600;100;331;45;950;5;627
1;630;26;25;780;6;4400;16600;100;324;41;900;5;628
1;650;33;72;110;6;700;15100;99;309;57;950;4;629
1;740;10;34;1220;5;5700;14600;100;316;37;900;6;630
1;600;32;12;590;4;3400;19000;99;316;72;1000;5;631
1;710;26;34;1440;7;3500;18900;100;307;53;910;7;632
1;710;26;34;1440;7;3500;18900;100;307;53;910;7;633
1;710;26;34;1440;7;3500;18900;100;307;53;910;7;634
1;710;26;34;1440;7;3500;18900;100;307;53;910;7;635
1;590;24;26;1230;5;3400;13400;100;334;45;950;6;636
1;650;21;37;250;5;7000;13800;99;333;75;1140;7;637
1;770;27;35;530;3;3000;11700;99;311;42;1220;6;638
1;900;27;35;490;3;2700;9500;99;304;40;1130;6;639
1;730;34;21;320;5;1400;13600;99;325;44;1020;5;640
1;660;27;25;310;5;4100;18800;99;324;40;1130;5;641
1;680;29;16;140;4;12250;23450;99;315;47;1000;4;642
1;710;28;26;190;5;1200;8600;99;315;38;940;5;643
1;680;25;34;1400;3;4700;13300;100;337;50;1220;7;644
1;700;57;10;830;9;2300;18800;100;340;47;920;4;645
1;710;28;26;190;5;1200;8600;99;315;38;940;5;646
1;710;17;38;740;5;4900;18200;100;335;52;960;6;647
1;780;28;22;140;6;2400;13000;99;328;48;950;5;648
1;680;22;37;170;4;3800;19500;99;335;72;1250;6;649
1;710;17;38;740;5;4900;18200;100;335;52;960;6;650
1;610;14;25;130;5;3700;17300;99;335;46;1000;6;651
1;640;24;50;1160;5;6000;21100;100;318;57;930;5;652
1;780;42;26;920;6;3400;19900;100;314;55;930;6;653
1;660;28;36;170;4;2200;10100;99;329;57;1160;6;654
1;710;32;34;1450;4;4600;15000;100;338;50;1250;8;655
1;670;31;30;210;4;1800;13000;99;336;63;1060;6;656
1;640;32;50;1070;5;5700;20600;100;308;60;940;5;657
1;610;28;25;690;6;4400;20100;100;319;40;910;6;658
1;590;29;25;1200;6;4800;22400;100;323;41;900;6;659
1;580;32;38;475;3;2300;9400;99;342;42;1180;7;660
1;580;32;38;475;3;2300;9400;99;342;42;1180;7;661
1;570;32;38;475;3;2300;9400;99;342;42;1180;7;662
1;670;28;14;140;4;6400;15900;99;317;39;1000;5;663
1;680;34;69;130;6;1200;17100;99;306;47;970;5;664
1;590;25;25;1130;5;3000;16500;100;324;44;950;6;665
1;640;27;32;450;24;6100;17400;99;312;48;940;5;666
1;810;46;31;170;5;5000;18300;99;303;42;1120;5;667
1;620;36;26;1320;5;5400;20100;100;325;46;900;5;668
1;680;22;35;550;4;2100;11400;99;330;53;1070;7;669
1;680;67;30;1300;29;2200;19300;100;308;67;900;4;670
1;720;28;30;1070;4;6100;22200;100;314;50;910;6;671
1;670;17;37;200;4;3400;12500;99;326;60;1080;7;672
1;690;20;34;190;4;2500;13600;99;331;60;1010;4;673
1;610;36;16;640;4;3600;19800;99;317;62;990;6;674
1;600;36;16;630;4;3600;19100;99;317;62;980;5;675
1;590;37;14;630;4;3400;18500;99;317;63;980;5;676
1;760;29;58;1750;4;5100;22500;100;316;66;950;6;677
1;630;34;28;1470;5;4900;19800;100;323;46;950;5;678
1;670;19;34;100;2;2200;9400;99;323;57;1110;6;679
1;750;31;51;1480;4;6200;20400;100;306;60;950;5;680
1;740;31;48;1420;4;6200;20400;100;306;59;940;5;681
1;840;40;70;1310;4;2900;19700;100;306;64;970;5;682
1;590;34;22;240;3;1900;13500;99;341;78;1390;7;683
1;660;38;18;120;4;2000;8400;99;322;45;1010;4;684
1;640;33;28;110;4;3000;11000;99;312;42;1050;6;685
1;560;25;26;360;4;1800;11500;99;342;50;1260;6;686
1;860;27;46;610;3;1300;4100;99;289;34;1090;5;687
1;620;31;21;630;4;5000;21800;99;315;60;1000;5;688
1;720;18;45;440;5;5700;16600;99;313;62;1120;6;689
1;770;20;44;1390;5;4400;13000;100;311;48;1000;6;690
1;620;47;21;100;4;1300;9800;99;314;46;920;5;691
1;610;25;24;1210;5;5100;17200;100;335;45;950;5;692
1;820;27;43;160;4;3100;12800;99;310;50;1230;6;693
1;820;27;43;160;4;3100;12800;99;310;50;1230;6;694
1;640;31;39;750;4;5700;21300;99;332;43;1000;5;695
1;600;39;26;270;4;3900;18700;99;341;50;1080;6;696
1;620;21;27;170;4;4100;15000;99;349;71;1050;7;697
1;770;42;31;920;5;2200;22100;100;306;61;920;6;698
1;700;27;41;1875;4;3400;15700;100;296;50;910;5;699
1;620;21;27;170;4;4100;15000;99;349;71;1050;7;700
1;740;29;50;180;4;3500;12700;99;345;50;1020;7;701
1;660;29;44;900;5;6200;17800;100;302;45;890;5;702
1;600;30;44;150;5;1500;18200;99;350;52;1040;5;703
1;690;31;34;160;3;2300;12800;99;337;47;1170;6;704
1;660;33;31;130;2;2900;8900;99;326;44;1240;8;705
1;780;30;40;180;3;2300;12200;99;314;39;1090;7;706
1;640;39;21;120;4;3500;13600;99;315;46;1020;5;707
1;640;24;31;280;4;4100;11400;99;337;66;1170;7;708
1;700;21;34;800;6;1900;10100;100;299;59;940;5;709
1;640;16;31;530;4;4200;15700;99;335;47;1050;5;710
1;600;33;27;80;18;1200;18800;99;312;62;940;5;711
1;650;23;33;1380;4;2500;13900;100;335;56;1040;6;712
1;620;25;48;1000;4;7800;24000;100;325;47;950;6;713
1;880;28;45;600;2;1400;4900;99;301;33;1110;7;714
1;660;25;30;1440;5;4000;18300;100;302;50;910;6;715
1;690;38;25;980;4;2800;19100;100;328;61;920;5;716
1;640;25;30;550;4;1500;12900;99;314;49;960;6;717
1;660;25;30;1440;5;4000;18300;100;302;50;910;6;718
1;690;38;25;980;4;2800;19100;100;328;61;920;5;719
1;710;21;31;380;2;4000;14200;99;317;39;1080;7;720
1;640;25;30;550;4;1500;12900;99;314;49;960;6;721
1;690;39;40;460;2;500;1900;99;331;37;1260;3;722
1;580;20;30;150;3;2100;5700;99;344;55;1100;6;723
1;700;20;37;200;3;2600;13600;99;328;61;1020;6;724
1;590;26;25;1250;3;3800;15200;100;333;43;940;5;725
1;740;38;27;750;4;2400;16000;100;317;43;1000;5;726
1;740;20;166;210;2;3400;11300;99;326;55;1220;6;727
1;700;21;34;850;3;3100;25300;100;322;56;1050;6;728
1;690;18;38;810;5;4400;17600;100;330;54;980;6;729
1;730;30;42;735;2;5100;17500;99;304;32;1140;6;730
1;720;29;40;760;2;5600;17700;99;304;32;1150;6;731
1;690;20;50;1000;4;7800;16700;100;315;55;1020;6;732
1;670;20;42;1400;4;8300;16000;100;316;50;940;6;733
1;700;21;34;850;3;3100;25300;100;322;56;1050;6;734
1;590;35;47;220;11;1400;13800;99;309;50;910;5;735
1;710;28;44;180;3;3200;10700;99;325;48;1220;7;736
1;580;25;28;1110;6;4500;17500;100;342;43;950;5;737
1;680;22;37;1520;5;6800;17800;100;340;85;930;6;738
1;710;14;40;120;5;5500;13600;99;330;96;980;7;739
1;710;13;40;120;5;5400;13400;99;330;97;980;7;740
1;690;18;38;810;5;4400;17600;100;330;54;980;6;741
1;700;20;38;810;5;4200;17300;100;330;54;980;6;742
1;680;24;49;1930;6;5500;24700;100;300;56;870;5;743
1;500;44;4;1860;4;3800;12800;100;337;57;1020;6;744
1;630;30;28;500;4;3600;16800;100;322;69;950;6;745
1;720;27;42;160;5;3500;13500;99;294;46;1100;6;746
1;670;50;63;1340;8;8100;23800;100;308;44;920;5;747
1;680;20;36;160;3;700;4600;99;321;60;1090;6;748
1;670;11;34;880;4;4100;11300;100;342;40;930;7;749
1;670;11;34;880;4;4100;11300;100;342;40;930;7;750
1;680;12;31;520;4;2900;12000;99;341;46;980;7;751
1;660;16;57;110;13;5800;14000;99;312;39;930;7;752
1;660;21;60;110;14;6100;14400;99;312;39;930;7;753
1;610;27;30;1670;4;4900;17200;100;340;45;940;5;754
1;910;27;45;1060;4;2800;12400;100;320;46;1040;9;755
1;640;22;48;220;12;2900;10400;99;324;58;1210;6;756
1;830;14;45;150;4;1800;9800;99;302;56;1100;6;757
1;720;23;19;1370;5;4700;19700;100;312;53;900;5;758
1;690;22;37;1500;5;5900;17800;100;337;82;950;7;759
1;810;17;44;1410;5;4300;14500;100;328;75;880;8;760
1;600;40;0;140;4;700;5500;99;337;38;1120;4;761
1;780;29;22;950;6;4400;21300;100;308;61;930;6;762
1;690;22;37;1500;5;5900;17800;100;337;82;950;7;763
1;810;17;44;1410;5;4300;14500;100;328;75;880;8;764
1;720;23;19;1370;5;4700;19700;100;312;53;900;5;765
1;760;30;27;1060;4;3100;11900;100;327;30;930;6;766
1;770;34;28;1100;4;3100;11700;100;327;29;920;6;767
1;770;34;28;1100;4;3100;11700;100;327;29;920;6;768
1;580;34;16;700;4;2600;11600;99;346;45;1000;7;769
1;760;30;27;1060;4;3100;11900;100;327;30;930;6;770
1;770;34;28;1100;4;3100;11700;100;327;29;920;6;771
1;590;24;30;200;3;2800;9200;99;339;69;1090;7;772
1;640;46;8;490;5;3400;14400;99;310;56;1000;5;773
1;590;24;30;200;3;2800;9200;99;339;69;1090;7;774
1;740;32;27;140;5;3800;17300;99;303;52;930;5;775
1;720;31;26;730;5;3700;15700;100;309;43;900;5;776
1;780;42;23;880;5;4200;21500;100;302;58;920;6;777
1;690;24;33;1250;5;4700;15300;100;328;77;960;6;778
1;540;18;24;480;4;3000;11300;99;342;40;940;6;779
1;600;18;31;140;4;1400;7500;99;334;58;1110;8;780
1;780;27;58;1120;4;4400;16100;100;306;41;890;6;781
1;600;28;49;680;5;6100;22200;100;319;47;930;5;782
1;680;39;35;1160;4;5700;22000;100;307;53;930;5;783
1;660;21;31;1140;4;4600;16500;100;341;44;980;7;784
1;730;32;34;660;3;2400;11200;100;322;46;980;6;785
1;780;27;58;1120;4;4400;16100;100;306;41;890;6;786
1;640;31;26;1320;5;5700;20500;100;317;41;960;5;787
1;620;29;26;1310;5;5500;20400;100;316;41;960;6;788
1;600;39;17;1200;5;6500;24600;100;315;38;900;6;789
1;620;30;26;1340;5;5700;20600;100;317;43;950;6;790
1;600;28;49;680;5;6100;22200;100;319;47;930;5;791
1;600;41;5;150;6;1700;12000;99;321;56;920;6;792
1;650;26;32;1650;4;4400;16600;100;338;46;950;6;793
1;790;35;24;1560;7;4400;22900;100;303;59;1050;6;794
1;620;30;17;280;4;2400;12500;99;301;46;900;5;795
1;840;18;42;510;4;700;7700;99;316;52;1170;5;796
1;660;56;22;890;3;2700;13300;100;320;51;910;5;797
1;620;30;17;280;4;2400;12500;99;301;46;900;5;798
1;660;56;22;890;3;2700;13300;100;320;51;910;5;799
1;660;36;29;160;2;2400;8500;99;341;61;1240;9;800
1;730;66;20;1020;7;2800;21200;100;296;58;920;6;801
1;680;18;21;540;5;3400;10400;99;330;43;940;5;802
1;670;19;23;620;5;3600;11700;99;334;43;960;6;803
1;840;18;42;510;4;700;7700;99;316;52;1170;5;804
1;700;21;37;720;4;3600;16700;100;326;56;980;6;805
1;680;25;38;810;5;2400;15500;100;333;59;1020;6;806
1;740;24;36;200;3;2700;13900;99;328;48;1250;9;807
1;710;16;36;1070;4;2000;9000;100;316;44;1090;7;808
1;710;16;36;120;4;2100;9000;99;316;42;1100;7;809
1;730;20;31;170;6;3400;11000;100;372;69;1050;6;810
1;740;17;40;550;4;3400;16100;99;305;62;1150;4;811
1;730;30;34;270;4;3400;10800;99;336;53;1280;8;812
1;690;25;34;130;4;2700;8200;99;318;44;1220;6;813
1;730;20;31;170;6;3400;11000;100;372;69;1050;6;814
1;750;42;34;430;4;3400;10800;99;314;45;1280;8;815
1;730;25;36;210;3;3000;17700;99;325;40;1190;8;816
1;730;25;36;210;3;3000;17700;99;325;40;1190;8;817
1;730;25;36;210;3;3000;17700;99;325;40;1190;8;818
1;750;34;35;600;3;1200;12600;99;316;39;1200;7;819
1;760;33;35;630;4;1200;12600;99;316;39;1200;7;820
1;870;23;32;1340;4;3500;16900;100;312;47;880;7;821
1;870;23;32;1340;4;3500;16900;100;312;47;880;7;822
1;690;19;35;170;4;3300;10100;99;321;54;1080;7;823
1;730;21;29;160;3;2900;11800;99;330;50;1100;8;824
1;730;21;29;160;3;2900;11800;99;330;50;1100;8;825
1;660;22;37;1540;4;6200;15300;100;302;40;930;5;826
1;920;34;27;120;3;1700;7300;99;308;39;1080;5;827
1;870;23;32;1340;4;3500;16900;100;312;47;880;7;828
1;600;20;24;180;3;3000;10500;99;331;47;1150;6;829
1;690;19;35;170;4;3300;10100;99;321;54;1080;7;830
1;820;38;49;1360;4;5800;16600;100;310;54;940;5;831
1;690;18;36;130;4;4000;11700;99;327;95;950;7;832
1;770;34;58;1110;4;4100;15100;100;306;49;860;5;833
1;690;18;36;130;4;4000;11700;99;327;95;950;7;834
1;740;20;35;210;4;3000;11600;99;349;77;1030;7;835
1;820;38;49;1360;4;5800;16600;100;310;54;940;5;836
1;820;40;48;1370;4;5900;16900;100;310;52;940;5;837
1;670;22;39;1020;4;6000;14900;100;317;54;1000;7;838
1;660;30;30;480;17;6000;16600;99;318;47;940;5;839
1;810;27;35;170;3;3800;10300;99;322;63;1040;8;840
1;730;25;42;1420;4;5700;18200;100;329;75;910;7;841
1;480;34;0;650;3;3300;16300;99;336;61;990;6;842
1;620;28;33;170;3;2400;11100;99;324;50;1210;6;843
1;480;33;0;650;3;3400;16300;99;335;61;990;5;844
1;610;27;33;220;2;2600;11700;99;312;30;1250;6;845
1;690;18;36;130;4;4000;11700;99;327;95;950;7;846
1;780;18;46;1260;4;4100;14300;100;324;76;850;8;847
1;730;28;42;1440;4;4900;17300;100;328;82;900;7;848
1;730;24;29;120;4;3700;9700;99;319;70;1010;6;849
1;600;45;65;970;8;1100;15900;100;304;48;940;5;850
1;770;34;58;1110;4;4100;15100;100;306;49;860;5;851
1;630;26;21;400;3;2400;12500;99;306;34;1070;6;852
1;1030;17;47;140;4;500;3300;99;289;28;960;3;853
1;770;15;29;130;3;1000;6400;99;335;39;1010;5;854
1;710;21;32;220;4;2800;14100;99;320;57;1000;7;855
1;690;36;34;420;2;5700;11900;99;328;36;1270;9;856
1;600;28;34;160;12;3300;10400;99;319;38;1020;6;857
1;620;16;54;140;13;3700;11000;99;323;37;890;6;858
1;690;12;36;220;4;1800;11100;99;341;82;1190;8;859
1;710;21;32;220;4;2800;14100;99;320;57;1000;7;860
1;880;36;44;190;4;900;12100;100;319;48;990;6;861
1;740;26;43;600;2;2200;12500;99;313;55;1150;6;862
1;740;26;43;600;2;2200;12500;99;313;55;1150;6;863
1;680;23;29;1220;4;3800;23600;100;335;52;980;6;864
1;610;34;27;260;2;2000;10500;99;340;67;1220;7;865
1;730;26;31;160;4;3900;17300;99;319;51;1140;6;866
1;650;30;32;200;4;3400;9000;99;337;68;1100;7;867
1;730;26;31;160;4;3900;17300;99;319;51;1140;6;868
1;650;30;32;200;4;3400;9000;99;337;68;1100;7;869
1;500;31;0;640;5;4300;16600;99;330;63;990;6;870
1;580;26;18;120;3;4000;11400;99;342;40;1100;7;871
1;590;26;30;100;4;3800;11400;99;358;48;940;5;872
1;700;31;29;140;4;3300;12800;99;312;36;1220;7;873
1;580;26;18;120;3;4000;11400;99;342;40;1100;7;874
1;560;19;39;110;4;1700;6700;99;323;53;1030;6;875
1;680;18;28;870;5;5200;24200;100;322;53;1050;6;876
1;700;29;26;160;4;1200;8700;99;308;46;1050;6;877
1;660;26;29;140;4;1300;6700;99;305;49;1090;6;878
1;680;18;28;850;5;5200;24200;100;322;53;1050;6;879
1;660;20;38;790;5;3000;14500;99;332;56;1100;7;880
1;800;29;29;1320;5;2600;11300;100;325;37;970;6;881
1;610;28;35;1280;5;6300;22900;100;308;40;890;5;882
